idno,formid,form_model,title,nation,year_start,year_end,repositoryid,repo_title,created,changed,varcount,total_views,authoring_entity,total_downloads,rank,type,id,url,link_da,thumbnail
UNHCR_ZAM_2020_COVID19_v2.1,3,licensed,COVID-19 Impact Assessment on Refugee Livelihoods: Multistakeholder Rapid Assessment - 2020,Zambia,2020,2020,SAO,Southern Africa,2020-08-24T09:51:26+00:00,2020-09-24T13:02:06+00:00,59,12780,UNHCR,2015,1,survey,252,https://microdata.unhcr.org/index.php/catalog/252,,
UNHCR_UGA_2019_KAP_Palabek_v2.1,3,licensed,"WASH KAP Survey Palabek Settlement (Refugees & Host Community), October 2019",Uganda,2019,2019,EHA,East and Horn of Africa,2020-08-24T12:28:26+00:00,2020-09-23T08:22:18+00:00,175,25004,"UNHCR, LWF",1066,1,survey,253,https://microdata.unhcr.org/index.php/catalog/253,,
UNCHR_SSD_2018_WASHKAP_v2.1,3,licensed,KAP WASH 2018 in South Sudan's Ajuong Thok and Pamir Camps,South Sudan,2018,2018,EHA,East and Horn of Africa,2020-08-28T12:16:08+00:00,2020-08-28T12:22:34+00:00,129,14339,"UNHCR, Samaritan's Purse",1000,1,survey,255,https://microdata.unhcr.org/index.php/catalog/255,,
UNHCR_ARG_PM_2020_v2.1,3,licensed,"Protection Monitoring, 2020",Argentina,2018,2019,SA,Americas,2020-09-04T22:24:37+00:00,2020-09-04T23:06:46+00:00,411,49976,UNHCR,611,1,survey,257,https://microdata.unhcr.org/index.php/catalog/257,,
UNHCR_BRA_PM_2020_v2.1,3,licensed,"Protection Monitoring, 2020",Brazil,2019,2020,SA,Americas,2020-09-04T22:24:54+00:00,2020-09-04T23:06:34+00:00,411,49982,UNHCR,764,1,survey,258,https://microdata.unhcr.org/index.php/catalog/258,,
UNHCR_CHL_PM_2020_v2.1,3,licensed,"Protection Monitoring, 2020",Chile,2019,2019,SA,Americas,2020-09-04T22:25:12+00:00,2020-09-04T23:06:39+00:00,411,48445,UNHCR,606,1,survey,259,https://microdata.unhcr.org/index.php/catalog/259,,
UNHCR_COL_PM_2020_v2.1,3,licensed,"Protection Monitoring, 2020",Colombia,2018,2020,SA,Americas,2020-09-04T22:25:27+00:00,2020-09-04T23:06:26+00:00,411,49533,UNHCR,722,1,survey,260,https://microdata.unhcr.org/index.php/catalog/260,,
UNHCR_DOM_PM_2020_v2.1,3,licensed,"Protection Monitoring, 2020",Dominican Republic,2019,2020,SA,Americas,2020-09-04T22:25:44+00:00,2020-09-04T23:06:21+00:00,411,41702,UNHCR,619,1,survey,261,https://microdata.unhcr.org/index.php/catalog/261,,
UNHCR_ECU_PM_2020_v2.1,3,licensed,"Protection Monitoring, 2020",Ecuador,2018,2020,SA,Americas,2020-09-04T22:26:05+00:00,2020-09-04T23:06:12+00:00,411,43279,UNHCR,572,1,survey,262,https://microdata.unhcr.org/index.php/catalog/262,,
UNHCR_GTM_PM_2020_v2.1,3,licensed,"Protection Monitoring, 2020",Guatemala,2019,2020,SA,Americas,2020-09-04T22:26:38+00:00,2020-09-04T23:05:53+00:00,411,45234,UNHCR,584,1,survey,263,https://microdata.unhcr.org/index.php/catalog/263,,
UNHCR_PAN_PM_2020_v2.1,3,licensed,"Protection Monitoring, 2020",Panama,2019,2020,SA,Americas,2020-09-04T22:26:55+00:00,2020-09-04T23:05:43+00:00,411,46174,UNHCR,519,1,survey,264,https://microdata.unhcr.org/index.php/catalog/264,,
UNHCR_PER_PM_2020_v2.1,3,licensed,"Protection Monitoring, 2020",Peru,2018,2020,SA,Americas,2020-09-04T22:27:15+00:00,2020-09-04T23:05:38+00:00,411,43610,UNHCR,581,1,survey,265,https://microdata.unhcr.org/index.php/catalog/265,,
UNHCR_URY_PM_2020_v2.1,3,licensed,"Protection Monitoring, 2020",Uruguay,2019,2020,SA,Americas,2020-09-04T22:27:41+00:00,2020-09-04T23:05:31+00:00,411,36280,UNHCR,450,1,survey,266,https://microdata.unhcr.org/index.php/catalog/266,,
UNHCR_PHL_2018_MarawiIDP,3,licensed,Profiling Internally Displaced Persons of the Marawi Conflict,Philippines,2018,2018,ASIA,Asia Pacific,2020-09-08T11:56:07+00:00,2020-09-08T12:02:25+00:00,122,23553,UNHCR,42118,1,survey,268,https://microdata.unhcr.org/index.php/catalog/268,,
UNCHR_SSD_2019_WASHKAPv2.1,3,licensed,KAP WASH 2019 in South Sudan's Ajuong Thok and Pamir Camps,South Sudan,2019,2019,EHA,East and Horn of Africa,2020-09-15T12:24:47+00:00,2020-09-15T12:26:57+00:00,137,21701,"UNHCR, Samaritan's Purse",1325,1,survey,269,https://microdata.unhcr.org/index.php/catalog/269,,
UNHCR_LBN_2019_VARON_v2.1,3,licensed,Vulnerability Assessment of Refugees of Other Nationalities - 2019,Lebanon,2019,2019,MENA,Middle East and North Africa,2020-09-23T09:33:50+00:00,2020-09-23T09:42:25+00:00,671,59415,"UNHCR, UNICEF, WFP",1216,1,survey,271,https://microdata.unhcr.org/index.php/catalog/271,,
UNHCR_PHL_2016_Zamboanga_HB_IDP_Profiling,3,licensed,Zamboanga Home Based IDP Re-Profiling 2016,Philippines,2016,2016,ASIA,Asia Pacific,2020-09-28T11:17:19+00:00,2020-09-28T11:22:51+00:00,252,31388,UNHCR,1629,1,survey,272,https://microdata.unhcr.org/index.php/catalog/272,,
UNHCR_KEN_2019_KAP_Kalobeyei_Kakuma_v2.1,3,licensed,KAP Survey and a Mini Evaluation Of The WASH Project in Kakuma Refugee Camp and Kalobeyei Settlement Site - 2019,Kenya,2019,2019,EHA,East and Horn of Africa,2020-09-30T05:07:01+00:00,2020-10-01T09:39:24+00:00,137,22437,"NRC, UNHCR",2239,1,survey,273,https://microdata.unhcr.org/index.php/catalog/273,,
UNHCR_MRT_2020_SEA_MBERA_v2.1,3,licensed,"Survey on the impact of COVID-19 on the socio-economic and protection situation of refugees in the Mbera refugee camp, July 2020",Mauritania,2020,2020,MENA,Middle East and North Africa,2020-10-31T22:55:29+00:00,2020-10-31T23:07:33+00:00,277,29828,UNHCR,1419,1,survey,275,https://microdata.unhcr.org/index.php/catalog/275,,
UNHCR_IND_2020_SEI_COVID_v2.1,3,licensed,"Socio-economic study of impact of corona virus pandemic on refugees and asylum seekers, 2020",India,2020,2020,ASIA,Asia Pacific,2020-11-02T15:18:40+00:00,2020-11-02T15:23:15+00:00,123,9857,"UNHCR, BOSCO",392,1,survey,276,https://microdata.unhcr.org/index.php/catalog/276,,
CAMEALEON_LBN_2020_MPC_v2.1,3,licensed,Multi-Purpose Cash Assistance: Impact Evaluation on the Well-Being of Syrian Refugees - 2020,Lebanon,2018,2019,MENA,Middle East and North Africa,2021-01-19T12:59:39+00:00,2021-01-19T12:59:39+00:00,1406,139994,CAMEALEON,1068,1,survey,277,https://microdata.unhcr.org/index.php/catalog/277,,
UNHCR_MOZ_2019_KAP,3,licensed,KAP Survey – Maratane Refugee Camp,Mozambique,2019,2019,SAO,Southern Africa,2020-11-19T12:14:36+00:00,2020-11-19T12:18:37+00:00,92,20412,UNHCR,1449,1,survey,278,https://microdata.unhcr.org/index.php/catalog/278,,
UNHCR_BGD_2020_JMSNA_HostCommunity_v2.1,3,licensed,"Joint Multi Sector Needs Assessment: Cox’s Bazar, Rohingya Refugee Response – August 2020, Host Community",Bangladesh,2020,2020,ASIA,Asia Pacific,2020-12-03T12:10:49+00:00,2020-12-03T12:16:49+00:00,617,65745,"UNHCR, Inter-sector Coordination Group",1742,1,survey,280,https://microdata.unhcr.org/index.php/catalog/280,,
UNHCR_BGD_2020_JMSNA_Refugees_v2.1,3,licensed,"Joint Multi Sector Needs Assessment: Cox’s Bazar, Rohingya Refugee Response – August 2020, Refugees",Bangladesh,2020,2020,ASIA,Asia Pacific,2020-12-03T12:53:17+00:00,2020-12-03T13:01:41+00:00,680,74641,"UNHCR, Inter-sector Coordination Group",1958,1,survey,281,https://microdata.unhcr.org/index.php/catalog/281,,
UNHCR_KEN_2019_SES_Shona_v2.1,3,licensed,Socioeconomic Survey of the Stateless Shona in 2019,Kenya,2019,2019,EHA,East and Horn of Africa,2020-12-08T10:29:10+00:00,2021-02-18T15:44:09+00:00,217,43932,United Nations High Commissioner for Refugees,2116,1,survey,282,https://microdata.unhcr.org/index.php/catalog/282,,
UNHCR_BGD_2020_COVID_MWTK_v2.1,3,licensed,"Mask-wearing, testing and knowledge of COVID-19 in Cox's Bazaar, 2020",Bangladesh,2020,2020,ASIA,Asia Pacific,2020-12-11T12:53:32+00:00,2020-12-11T12:57:49+00:00,74,16686,"UNHCR, WHO",1215,1,survey,283,https://microdata.unhcr.org/index.php/catalog/283,,
UNHCR_NGA_2020_SEA_COVID19_v2.1,3,licensed,Socio-economic impact assessment of COVID-19 pandemic among persons of concern in Nigeria (July 2020),Nigeria,2020,2020,WA,West and Central Africa,2021-01-06T16:54:17+00:00,2021-01-06T17:09:57+00:00,136,24941,UNHCR,924,1,survey,284,https://microdata.unhcr.org/index.php/catalog/284,,
UNHCR_BGD_2020_PDM_CBI_v2.1,3,licensed,"Post-Distribution Monitoring of Cash-Based Intervention, September 2020",Bangladesh,2020,2020,ASIA,Asia Pacific,2021-01-08T14:09:34+00:00,2021-01-08T14:12:13+00:00,111,16791,UNHCR,652,1,survey,285,https://microdata.unhcr.org/index.php/catalog/285,,
UNHCR_LBN_2020_VASYR_v2.1,3,licensed,"Vulnerability Assessment of Syrian Refugees in Lebanon, 2020",Lebanon,2020,2020,MENA,Middle East and North Africa,2021-01-26T14:06:46+00:00,2021-01-26T14:06:53+00:00,747,101193,"UNHCR, UNICEF, WFP",5782,1,survey,286,https://microdata.unhcr.org/index.php/catalog/286,,
UNHCR_JOR_2020_HV7_v2.1,3,licensed,"Home Visits (version 7), 2017",Jordan,2017,2017,MENA,Middle East and North Africa,2021-02-16T21:15:21+00:00,2021-02-16T21:16:40+00:00,235,24123,United Nations High Commissioner for Refugees,515,1,survey,288,https://microdata.unhcr.org/index.php/catalog/288,,
UNHCR_JOR_2020_HV8_v2.1,3,licensed,"Home Visits (version 8), 2017-2018",Jordan,2017,2018,MENA,Middle East and North Africa,2021-02-16T21:15:55+00:00,2021-02-16T21:17:17+00:00,248,22958,United Nations High Commissioner for Refugees,485,1,survey,289,https://microdata.unhcr.org/index.php/catalog/289,,
UNHCR_JOR_2020_HV8v2_v2.1,3,licensed,"Home Visits (version 8v2), 2018",Jordan,2018,2018,MENA,Middle East and North Africa,2021-02-16T21:16:02+00:00,2021-02-16T21:17:10+00:00,247,21837,United Nations High Commissioner for Refugees,455,1,survey,290,https://microdata.unhcr.org/index.php/catalog/290,,
UNHCR_JOR_2020_HV9_v2.1,3,licensed,"Home Visits (version 9), 2019",Jordan,2019,2019,MENA,Middle East and North Africa,2021-02-16T21:16:10+00:00,2021-02-16T21:17:00+00:00,325,34478,United Nations High Commissioner for Refugees,538,1,survey,291,https://microdata.unhcr.org/index.php/catalog/291,,
UNHCR_JOR_2020_HV9v2_v2.1,3,licensed,"Home Visits (version 9v2), 2019-2020",Jordan,2019,2020,MENA,Middle East and North Africa,2021-02-16T21:16:20+00:00,2021-02-16T21:16:51+00:00,379,33530,United Nations High Commissioner for Refugees,576,1,survey,292,https://microdata.unhcr.org/index.php/catalog/292,,
UNHCR_BGD_2020_PDM_NFI_v2.1,3,licensed,"Post Distribution Monitoring - Shelter and Non-Food Items, Rohingya Refugee Response - July 2020",Bangladesh,2021,2021,ASIA,Asia Pacific,2021-02-17T13:26:15+00:00,2021-02-17T13:29:46+00:00,1418,82672,UNHCR,1217,1,survey,293,https://microdata.unhcr.org/index.php/catalog/293,,
UNHCR_ZWE_COVID19_v2.1,3,licensed,"COVID-19 Impact on Food Security, Livelihoods and Local Markets (Jul - Sep 2020)",Zimbabwe,2020,2021,SAO,Southern Africa,2021-02-19T19:14:03+00:00,2021-02-19T19:21:07+00:00,69,9890,UNHCR,384,1,survey,294,https://microdata.unhcr.org/index.php/catalog/294,,
UNHCR_MWI_2020_CBI_PDM_v2.1,3,licensed,Dzaleka refugee camp - Post Distribution Monitoring for Cash-Based Intervention - 2020,Malawi,2020,2020,SAO,Southern Africa,2021-02-19T19:22:15+00:00,2021-02-23T19:06:04+00:00,148,15886,UNHCR,472,1,survey,295,https://microdata.unhcr.org/index.php/catalog/295,,
UNHCR_KEN_2020_COVID_Panel_v2.1,3,licensed,Socio-economic impact of COVID-19 on refugees - Panel Study,Kenya,2020,2022,EHA,East and Horn of Africa,2021-02-26T13:10:14+00:00,2021-02-26T17:31:01+00:00,2527,241058,UNHCR,5272,1,survey,296,https://microdata.unhcr.org/index.php/catalog/296,,
UNHCR_CMR_2020_SEI_COVID19_v2.1,3,licensed,"Assessment on the socioeconomic impact of COVID-19 on refugees, IDPs and host communities - June 2020, Extreme North",Cameroon,2020,2020,WA,West and Central Africa,2021-03-08T17:02:59+00:00,2021-04-12T14:20:39+00:00,143,15609,UNHCR,681,1,survey,297,https://microdata.unhcr.org/index.php/catalog/297,,
UNHCR_KEN_2019_SES_Kakuma_v2.1,3,licensed,Socioeconomic Survey of Refugees in Kakuma 2019,Kenya,2019,2019,EHA,East and Horn of Africa,2021-03-12T14:29:45+00:00,2021-03-16T16:40:22+00:00,455,50757,"United Nations High Commissioner for Refugees, The World Bank",3548,1,survey,302,https://microdata.unhcr.org/index.php/catalog/302,,
UNHCR_UGA_2020_PDM_NFI_v1.0,3,licensed,"Post Distribution Monitoring of Non-Food Items - Menstrual Hygiene Management Kits, 2020",Uganda,2020,2020,EHA,East and Horn of Africa,2021-03-26T11:04:15+00:00,2021-03-26T11:07:33+00:00,143,11323,UNHCR,446,1,survey,303,https://microdata.unhcr.org/index.php/catalog/303,,
UNHCR_LBN_2020_MEED_WAVE3_RON_v2.1,3,licensed,"Monitoring of the Effects of Economic Deterioration on Refugee Households, Wave 3 (RON) 2020",Lebanon,2020,2020,MENA,Middle East and North Africa,2021-04-09T09:27:25+00:00,2021-04-09T12:08:39+00:00,55,7084,UNHCR,624,1,survey,304,https://microdata.unhcr.org/index.php/catalog/304,,
UNHCR_LBN_2020_MEED_WAVE3_SYR_v2.1,3,licensed,"Monitoring of the Effects of Economic Deterioration on Refugee Households, Wave 3 (SYR) 2020",Lebanon,2020,2020,MENA,Middle East and North Africa,2021-04-09T09:32:56+00:00,2021-04-09T12:08:48+00:00,55,7194,UNHCR,769,1,survey,305,https://microdata.unhcr.org/index.php/catalog/305,,
UNHCR_AGO_2019_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2019",Angola,2019,2019,SAO,Southern Africa,2021-04-09T20:45:30+00:00,2021-04-09T20:45:30+00:00,101,12590,UNHCR,280,1,survey,306,https://microdata.unhcr.org/index.php/catalog/306,,
UNHCR_BFA_2017_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2017",Burkina Faso,2017,2017,WA,West and Central Africa,2021-04-09T20:45:37+00:00,2021-04-09T20:45:37+00:00,101,9994,UNHCR,240,1,survey,307,https://microdata.unhcr.org/index.php/catalog/307,,
UNHCR_BGD_2018_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2018",Bangladesh,2018,2018,ASIA,Asia Pacific,2021-04-09T20:45:45+00:00,2021-04-09T20:45:45+00:00,101,10441,UNHCR,224,1,survey,308,https://microdata.unhcr.org/index.php/catalog/308,,
UNHCR_CMR_2018_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2018",Cameroon,2018,2018,WA,West and Central Africa,2021-04-09T20:45:53+00:00,2021-04-09T20:45:53+00:00,101,9433,UNHCR,262,1,survey,309,https://microdata.unhcr.org/index.php/catalog/309,,
UNHCR_CMR_2019_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2019",Cameroon,2019,2019,WA,West and Central Africa,2021-04-09T20:46:00+00:00,2021-04-09T20:46:00+00:00,101,10548,UNHCR,250,1,survey,310,https://microdata.unhcr.org/index.php/catalog/310,,
UNHCR_ETH_2018_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2018",Ethiopia,2018,2018,EHA,East and Horn of Africa,2021-04-09T20:46:08+00:00,2021-04-09T20:46:08+00:00,101,10465,UNHCR,307,1,survey,311,https://microdata.unhcr.org/index.php/catalog/311,,
UNHCR_KEN_2018_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2018",Kenya,2018,2018,EHA,East and Horn of Africa,2021-04-09T20:46:15+00:00,2021-04-09T20:46:15+00:00,101,9769,UNHCR,199,1,survey,312,https://microdata.unhcr.org/index.php/catalog/312,,
UNHCR_KEN_2019_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2019",Kenya,2019,2019,EHA,East and Horn of Africa,2021-04-09T20:46:22+00:00,2021-04-09T20:46:22+00:00,101,9036,UNHCR,216,1,survey,313,https://microdata.unhcr.org/index.php/catalog/313,,
UNHCR_MRT_2019_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2019",Mauritania,2019,2019,MENA,Middle East and North Africa,2021-04-09T20:46:30+00:00,2021-04-09T20:46:30+00:00,101,10349,UNHCR,191,1,survey,314,https://microdata.unhcr.org/index.php/catalog/314,,
UNHCR_NER_2019_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2019",Niger,2019,2019,WA,West and Central Africa,2021-04-09T20:46:37+00:00,2021-04-09T20:46:37+00:00,101,8762,UNHCR,181,1,survey,315,https://microdata.unhcr.org/index.php/catalog/315,,
UNHCR_RWA_2017_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2017",Rwanda,2017,2017,EHA,East and Horn of Africa,2021-04-09T20:46:45+00:00,2021-04-09T20:46:45+00:00,101,9049,UNHCR,240,1,survey,316,https://microdata.unhcr.org/index.php/catalog/316,,
UNHCR_SSD_2018_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2018",South Sudan,2018,2018,EHA,East and Horn of Africa,2021-04-09T20:46:52+00:00,2021-04-09T20:46:52+00:00,101,8767,UNHCR,201,1,survey,317,https://microdata.unhcr.org/index.php/catalog/317,,
UNHCR_SSD_2019_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2019",South Sudan,2019,2019,EHA,East and Horn of Africa,2021-04-09T20:47:00+00:00,2021-04-09T20:47:00+00:00,101,9951,UNHCR,203,1,survey,318,https://microdata.unhcr.org/index.php/catalog/318,,
UNHCR_TCD_2017_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2017",Chad,2017,2017,WA,West and Central Africa,2021-04-09T20:47:08+00:00,2021-04-09T20:47:08+00:00,101,9790,UNHCR,197,1,survey,319,https://microdata.unhcr.org/index.php/catalog/319,,
UNHCR_TCD_2018_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2018",Chad,2018,2018,WA,West and Central Africa,2021-04-09T20:47:15+00:00,2021-04-09T20:47:15+00:00,101,7694,UNHCR,199,1,survey,320,https://microdata.unhcr.org/index.php/catalog/320,,
UNHCR_TCD_2019_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2019",Chad,2019,2019,WA,West and Central Africa,2021-04-09T20:47:22+00:00,2021-04-09T20:47:22+00:00,101,10217,UNHCR,226,1,survey,321,https://microdata.unhcr.org/index.php/catalog/321,,
UNHCR_TZA_2017_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2017",Tanzania,2017,2017,EHA,East and Horn of Africa,2021-04-09T20:47:30+00:00,2021-04-09T20:47:30+00:00,101,8956,UNHCR,228,1,survey,322,https://microdata.unhcr.org/index.php/catalog/322,,
UNHCR_TZA_2019_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2019",Tanzania,2019,2019,EHA,East and Horn of Africa,2021-04-09T20:47:37+00:00,2021-04-09T20:47:37+00:00,101,9527,UNHCR,232,1,survey,323,https://microdata.unhcr.org/index.php/catalog/323,,
UNHCR_YEM_2019_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2019",Yemen,2019,2019,MENA,Middle East and North Africa,2021-04-09T20:47:45+00:00,2021-04-09T20:47:45+00:00,101,9587,UNHCR,231,1,survey,324,https://microdata.unhcr.org/index.php/catalog/324,,
UNHCR_AFG_2019_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Afghanistan,2019,2019,ASIA,Asia Pacific,2021-04-10T13:27:32+00:00,2024-09-23T14:05:24+00:00,106,16731,UNHCR,355,1,survey,325,https://microdata.unhcr.org/index.php/catalog/325,,
UNHCR_AGO_2019_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Angola,2019,2019,SAO,Southern Africa,2021-04-10T13:27:41+00:00,2024-09-23T14:05:49+00:00,106,11228,UNHCR,230,1,survey,326,https://microdata.unhcr.org/index.php/catalog/326,,
UNHCR_ARG_2018_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2018",Argentina,2018,2018,SA,Americas,2021-04-10T13:27:50+00:00,2024-09-23T14:00:03+00:00,106,13229,UNHCR,244,1,survey,327,https://microdata.unhcr.org/index.php/catalog/327,,
UNHCR_BFA_2018_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2018",Burkina Faso,2018,2018,WA,West and Central Africa,2021-04-10T13:27:58+00:00,2024-09-23T14:00:16+00:00,111,11933,UNHCR,217,1,survey,328,https://microdata.unhcr.org/index.php/catalog/328,,
UNHCR_BFA_2019_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Burkina Faso,2019,2019,WA,West and Central Africa,2021-04-10T13:28:08+00:00,2024-09-23T14:06:12+00:00,106,10470,UNHCR,236,1,survey,329,https://microdata.unhcr.org/index.php/catalog/329,,
UNHCR_BRA_2019_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Brazil,2019,2019,SA,Americas,2021-04-10T13:28:16+00:00,2024-09-23T15:23:24+00:00,106,12332,UNHCR,224,1,survey,330,https://microdata.unhcr.org/index.php/catalog/330,,
UNHCR_CHL_2019_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Chile,2019,2019,SA,Americas,2021-04-10T13:28:24+00:00,2024-09-23T14:06:49+00:00,106,10354,UNHCR,196,1,survey,331,https://microdata.unhcr.org/index.php/catalog/331,,
UNHCR_CMR_2018_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2018",Cameroon,2018,2018,WA,West and Central Africa,2021-04-10T13:28:31+00:00,2024-09-23T14:00:29+00:00,106,9455,UNHCR,191,1,survey,332,https://microdata.unhcr.org/index.php/catalog/332,,
UNHCR_CMR_2019_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Cameroon,2019,2019,WA,West and Central Africa,2021-04-10T13:28:40+00:00,2024-09-23T14:06:28+00:00,106,10164,UNHCR,197,1,survey,333,https://microdata.unhcr.org/index.php/catalog/333,,
UNHCR_COD_2018_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2018","Congo, Dem. Rep.",2018,2018,SAO,Southern Africa,2021-04-10T13:28:49+00:00,2024-09-23T14:00:56+00:00,106,10299,UNHCR,201,1,survey,334,https://microdata.unhcr.org/index.php/catalog/334,,
